,ST_CASE,FATALS,PERSONS,MONTH,MAN_COLL,VSPD_LIM,LGT_COND,WEATHER,VSURCOND,STATE,DRUNK_DR,rate,rate_numerical,arrival_time
17172,290502,1,1,8,0,55,1,1,1,29,0,high,1.0,
17173,290503,1,1,8,0,55,1,10,1,29,0,high,1.0,
17174,290504,1,1,8,0,60,1,1,1,29,0,high,1.0,
17175,290505,1,5,8,7,70,1,1,1,29,0,low,0.2,
17176,290506,1,2,8,0,60,1,1,1,29,0,low,0.5,
17177,290507,1,2,8,0,55,2,10,1,29,0,low,0.5,
17178,290508,2,2,8,0,55,1,1,1,29,0,high,1.0,
17179,290509,1,3,8,2,50,1,1,1,29,0,low,0.3333333333333333,
17180,290510,1,1,9,0,70,1,1,1,29,0,high,1.0,
17181,290511,1,1,8,0,60,1,10,1,29,0,high,1.0,
17182,290512,1,2,9,0,55,1,1,1,29,1,low,0.5,
17183,290513,1,3,8,0,50,2,10,1,29,0,low,0.3333333333333333,
17184,290514,1,2,8,2,40,1,1,1,29,0,low,0.5,
17185,290515,1,1,8,0,55,2,1,1,29,0,high,1.0,
17186,290516,1,1,8,0,60,2,1,1,29,0,high,1.0,
17187,290517,1,1,8,0,45,3,2,2,29,1,high,1.0,
17188,290518,1,1,9,0,55,1,1,1,29,0,high,1.0,
17189,290519,1,1,9,0,65,1,1,1,29,0,high,1.0,
17190,290520,1,2,9,6,55,1,1,1,29,0,low,0.5,
17191,290521,1,4,9,0,65,2,1,1,29,0,low,0.25,
17192,290522,1,1,9,0,55,2,1,1,29,0,high,1.0,
17193,290523,1,1,9,0,55,2,1,1,29,1,high,1.0,
17194,290524,1,2,8,6,40,1,1,1,29,0,low,0.5,
17195,290525,1,3,8,6,60,1,10,1,29,0,low,0.3333333333333333,
17196,290526,1,1,9,0,55,1,1,1,29,0,high,1.0,
17197,290527,1,1,9,0,60,2,1,1,29,0,high,1.0,
17198,290528,1,1,9,0,55,2,1,1,29,1,high,1.0,
17199,290529,1,3,8,0,45,1,1,1,29,1,low,0.3333333333333333,
17200,290530,1,3,9,0,35,1,1,1,29,0,low,0.3333333333333333,
17201,290531,1,6,9,0,50,2,10,1,29,0,low,0.16666666666666666,
17202,290532,1,1,9,0,60,1,1,1,29,1,high,1.0,
17203,290533,1,4,9,1,55,1,10,1,29,0,low,0.25,
17204,290534,1,1,9,0,55,1,1,1,29,1,high,1.0,
17205,290535,1,2,9,0,70,1,10,2,29,0,low,0.5,
17206,290536,1,1,9,0,55,1,1,1,29,1,high,1.0,
17207,290537,2,3,9,2,60,1,1,1,29,0,high,0.6666666666666666,
17208,290538,1,2,9,6,55,2,1,1,29,0,low,0.5,
17209,290539,1,1,9,0,45,1,1,1,29,1,high,1.0,
17210,290540,1,1,9,0,55,1,1,1,29,0,high,1.0,
17211,290541,1,2,9,6,55,1,10,1,29,0,low,0.5,
17212,290542,1,2,9,6,55,1,1,1,29,1,low,0.5,
17213,290543,1,3,9,6,65,2,1,1,29,0,low,0.3333333333333333,
17214,290545,1,1,9,0,45,2,1,1,29,1,high,1.0,
17215,290546,1,1,8,0,70,1,2,2,29,0,high,1.0,
17216,290547,1,1,8,0,45,1,1,1,29,0,high,1.0,
17217,290548,1,1,8,0,45,2,1,1,29,1,high,1.0,
17218,290549,1,1,8,0,25,1,1,1,29,0,high,1.0,
17219,290550,1,3,9,2,30,1,10,1,29,0,low,0.3333333333333333,
17220,290551,1,2,9,2,35,1,10,1,29,0,low,0.5,
17221,290552,1,2,9,0,55,3,1,1,29,0,low,0.5,
17222,290553,1,3,9,6,35,1,1,1,29,0,low,0.3333333333333333,
17223,290554,1,1,9,0,55,2,10,1,29,1,high,1.0,
17224,290555,1,2,9,0,55,1,1,1,29,0,low,0.5,
17225,290556,1,1,9,0,55,1,1,1,29,0,high,1.0,
17226,290557,1,3,9,8,65,1,1,1,29,1,low,0.3333333333333333,
17227,290558,2,6,9,7,65,2,1,1,29,1,low,0.3333333333333333,
17228,290559,1,1,9,1,55,1,1,1,29,0,high,1.0,
17229,290560,1,3,9,0,55,1,1,1,29,0,low,0.3333333333333333,
17230,290561,2,3,9,6,50,1,1,1,29,0,high,0.6666666666666666,
17231,290562,1,3,9,0,70,1,1,1,29,0,low,0.3333333333333333,
17232,290563,1,3,9,1,55,2,1,1,29,2,low,0.3333333333333333,
17233,290564,1,1,9,0,70,1,10,1,29,0,high,1.0,
17234,290565,1,1,7,0,35,3,1,1,29,0,high,1.0,
17235,290566,1,3,8,1,35,1,2,2,29,0,low,0.3333333333333333,
17236,290567,1,4,8,6,25,3,1,1,29,1,low,0.25,
17237,290568,1,1,8,0,55,1,10,1,29,0,high,1.0,
17238,290569,1,2,9,7,45,1,1,1,29,1,low,0.5,
17239,290570,1,1,9,0,65,2,1,1,29,0,high,1.0,
17240,290572,1,2,9,2,55,1,10,1,29,0,low,0.5,
17241,290573,1,1,9,0,55,1,10,2,29,0,high,1.0,
17242,290574,1,2,10,0,65,2,1,1,29,0,low,0.5,
17243,290575,1,2,9,0,40,2,1,1,29,1,low,0.5,
17244,290576,1,2,10,0,55,1,10,1,29,0,low,0.5,
17245,290577,1,2,10,1,65,2,1,1,29,1,low,0.5,
17246,290578,1,1,10,0,50,9,10,1,29,1,high,1.0,
17247,290579,1,1,8,0,50,2,1,1,29,1,high,1.0,
17248,290581,1,2,10,0,60,1,1,1,29,0,low,0.5,
17249,290582,1,3,10,6,55,1,1,1,29,0,low,0.3333333333333333,
17250,290583,1,1,10,0,60,9,1,1,29,0,high,1.0,
17251,290584,1,1,10,0,70,1,1,1,29,0,high,1.0,
17252,290586,1,1,10,0,55,1,1,1,29,0,high,1.0,
17253,290587,1,1,10,0,40,2,10,1,29,1,high,1.0,
17254,290588,1,1,10,0,55,2,1,1,29,0,high,1.0,
17255,290589,1,4,10,0,55,2,1,1,29,0,low,0.25,
17256,290590,1,2,10,2,55,1,1,1,29,1,low,0.5,
17257,290591,1,2,6,1,55,1,1,1,29,0,low,0.5,
17258,290592,1,1,9,0,45,2,1,1,29,0,high,1.0,
17259,290593,1,1,9,0,35,2,1,1,29,1,high,1.0,
17260,290594,1,1,9,0,25,1,1,1,29,0,high,1.0,
17261,290595,1,2,10,2,45,1,1,1,29,0,low,0.5,
17262,290596,1,1,10,0,35,1,1,1,29,0,high,1.0,
17263,290597,1,1,10,0,35,3,1,1,29,0,high,1.0,
17264,290598,1,11,10,6,60,1,1,1,29,0,low,0.09090909090909091,
17265,290599,1,3,10,6,55,1,1,1,29,0,low,0.3333333333333333,
17266,290600,1,1,10,0,55,9,1,1,29,0,high,1.0,
17267,290601,2,3,10,0,65,1,1,1,29,0,high,0.6666666666666666,
17268,290602,1,1,10,0,55,1,1,1,29,0,high,1.0,
17269,290603,2,6,10,2,55,1,1,1,29,0,low,0.3333333333333333,
17270,290604,1,1,10,0,50,2,1,2,29,1,high,1.0,
17271,290605,1,1,10,0,70,1,1,1,29,0,high,1.0,
17272,290606,1,2,10,0,55,1,1,1,29,1,low,0.5,
17273,290607,1,1,10,0,65,2,1,1,29,0,high,1.0,
17274,290608,1,1,10,0,65,2,1,1,29,0,high,1.0,
17275,290609,1,1,10,0,70,1,1,1,29,0,high,1.0,
17276,290610,1,6,9,0,55,3,1,1,29,0,low,0.16666666666666666,
17277,290611,1,2,9,6,55,1,1,1,29,0,low,0.5,
17278,290612,1,1,9,0,35,3,1,1,29,0,high,1.0,
17279,290613,1,7,10,6,35,1,10,1,29,1,low,0.14285714285714285,
17280,290614,1,4,10,6,25,3,1,1,29,0,low,0.25,
17281,290615,1,2,10,0,55,3,1,1,29,1,low,0.5,
17282,290616,1,12,9,6,35,3,1,1,29,0,low,0.08333333333333333,
17283,290617,1,1,9,0,70,1,10,1,29,1,high,1.0,
17284,290618,2,2,10,0,0,1,1,0,29,0,high,1.0,
17285,290619,3,4,10,2,60,1,1,1,29,0,high,0.75,
17286,290620,1,1,10,0,45,2,1,1,29,0,high,1.0,
17287,290621,1,1,10,0,65,2,1,1,29,0,high,1.0,
17288,290622,1,2,10,0,70,2,1,1,29,0,low,0.5,
17289,290623,1,1,10,0,45,3,1,1,29,0,high,1.0,
17290,290624,1,6,10,6,60,3,1,1,29,0,low,0.16666666666666666,
17291,290625,2,2,10,0,55,1,1,1,29,0,high,1.0,
17292,290626,2,2,10,0,65,2,10,10,29,1,high,1.0,
17293,290627,1,6,10,7,55,2,10,1,29,0,low,0.16666666666666666,
17294,290628,1,1,10,0,30,3,1,1,29,0,high,1.0,
17295,290629,1,2,10,0,60,1,10,1,29,1,low,0.5,
17296,290630,1,6,9,0,55,3,1,1,29,0,low,0.16666666666666666,
17297,290631,2,8,9,6,45,1,1,1,29,0,low,0.25,
17298,290633,1,2,10,0,40,2,1,1,29,0,low,0.5,
17299,290634,1,5,10,0,30,1,2,2,29,0,low,0.2,
17300,290635,1,1,10,0,35,2,1,1,29,0,high,1.0,
17301,290636,1,3,10,2,55,3,10,1,29,1,low,0.3333333333333333,
17302,290637,1,2,10,6,45,1,1,1,29,0,low,0.5,
17303,290638,1,1,10,0,98,2,1,1,29,0,high,1.0,
17304,290639,1,3,10,1,55,2,1,1,29,0,low,0.3333333333333333,
17305,290640,1,2,10,6,55,2,1,1,29,0,low,0.5,
17306,290641,1,1,10,0,60,2,2,2,29,0,high,1.0,
17307,290642,1,2,10,0,65,3,1,1,29,0,low,0.5,
17308,290643,2,10,10,7,70,1,2,2,29,0,low,0.2,
17309,290644,1,4,10,6,55,1,1,1,29,0,low,0.25,
17310,290645,1,4,10,2,60,1,1,1,29,0,low,0.25,
17311,290646,1,1,11,0,55,2,5,1,29,0,high,1.0,
17312,290647,1,2,8,0,60,1,10,1,29,0,low,0.5,
17313,290648,1,6,9,6,55,1,1,1,29,0,low,0.16666666666666666,
17314,290649,1,3,10,1,65,1,10,1,29,1,low,0.3333333333333333,
17315,290650,1,1,10,0,45,2,10,1,29,1,high,1.0,
17316,290651,1,6,10,6,60,2,1,1,29,0,low,0.16666666666666666,
17317,290652,2,2,10,0,65,2,2,2,29,0,high,1.0,
17318,290653,1,2,11,0,35,1,1,1,29,0,low,0.5,
17319,290654,1,1,11,0,45,2,1,1,29,0,high,1.0,
17320,290655,1,3,11,0,55,2,99,99,29,0,low,0.3333333333333333,
17321,290656,1,2,11,0,50,1,1,1,29,0,low,0.5,
17322,290657,1,1,11,6,55,2,10,2,29,0,high,1.0,
17323,290658,2,2,11,0,35,9,99,99,29,1,high,1.0,
17324,290659,1,3,10,0,70,1,10,1,29,0,low,0.3333333333333333,
17325,290660,1,2,10,0,55,1,10,2,29,1,low,0.5,
17326,290661,1,2,11,2,35,1,10,10,29,0,low,0.5,
17327,290662,3,3,11,2,65,1,10,1,29,0,high,1.0,
17328,290663,1,2,11,0,50,1,1,1,29,0,low,0.5,
17329,290664,2,5,11,0,60,1,2,2,29,0,low,0.4,
17330,290665,1,1,11,0,45,1,10,1,29,0,high,1.0,
17331,290666,1,3,11,0,55,2,2,2,29,0,low,0.3333333333333333,
17332,290667,1,1,11,0,60,1,1,1,29,1,high,1.0,
17333,290668,1,2,11,0,55,2,1,1,29,0,low,0.5,
17334,290669,1,3,10,6,45,1,1,1,29,0,low,0.3333333333333333,
17335,290670,1,1,10,0,55,1,1,1,29,0,high,1.0,
17336,290672,2,3,11,6,45,1,1,1,29,0,high,0.6666666666666666,
17337,290673,1,1,11,0,55,1,10,1,29,0,high,1.0,
17338,290674,1,5,11,1,55,1,1,1,29,0,low,0.2,
17339,290675,1,2,11,0,55,1,1,1,29,0,low,0.5,
17340,290676,1,1,11,0,45,1,1,1,29,0,high,1.0,
17341,290677,1,1,11,0,65,2,1,1,29,0,high,1.0,
17342,290678,1,3,11,6,35,1,10,1,29,0,low,0.3333333333333333,
17343,290679,1,2,11,1,45,2,1,1,29,0,low,0.5,
17344,290680,1,1,11,0,50,1,10,1,29,1,high,1.0,
17345,290681,1,1,11,0,55,1,10,2,29,0,high,1.0,
17346,290682,1,1,11,0,65,2,2,2,29,0,high,1.0,
17347,290683,1,4,7,6,45,1,1,1,29,0,low,0.25,
17348,290684,1,1,9,0,35,1,10,1,29,0,high,1.0,
17349,290685,1,1,9,0,35,3,1,1,29,0,high,1.0,
17350,290686,1,2,10,6,40,3,1,1,29,0,low,0.5,
17351,290687,1,1,10,0,25,1,1,1,29,0,high,1.0,
17352,290688,1,1,10,0,30,3,1,1,29,0,high,1.0,
17353,290689,1,2,10,6,35,1,1,1,29,0,low,0.5,
17354,290690,2,5,10,6,25,3,1,1,29,0,low,0.4,
17355,290691,1,2,10,6,60,1,1,1,29,0,low,0.5,
17356,290692,1,3,10,6,25,1,2,2,29,0,low,0.3333333333333333,
17357,290694,1,1,11,0,30,3,1,1,29,0,high,1.0,
17358,290695,1,3,11,6,65,1,2,2,29,0,low,0.3333333333333333,
17359,290696,1,2,10,6,35,3,1,1,29,1,low,0.5,
17360,290697,1,1,10,0,65,2,1,1,29,0,high,1.0,
17361,290698,1,1,11,0,55,3,1,1,29,0,high,1.0,
17362,290699,1,1,11,0,40,2,1,1,29,0,high,1.0,
17363,290700,1,2,11,2,55,2,1,1,29,0,low,0.5,
17364,290701,2,3,11,6,60,1,1,1,29,0,high,0.6666666666666666,
17365,290702,1,3,11,6,45,1,10,1,29,0,low,0.3333333333333333,
17366,290703,1,3,11,0,60,2,10,1,29,0,low,0.3333333333333333,
17367,290704,1,1,11,0,55,2,1,1,29,1,high,1.0,
17368,290705,1,1,11,0,0,1,1,0,29,0,high,1.0,
17369,290706,1,2,11,0,55,1,1,1,29,1,low,0.5,
17370,290707,1,3,9,6,40,1,1,1,29,0,low,0.3333333333333333,
17371,290709,1,2,11,6,55,2,1,1,29,0,low,0.5,
17372,290710,2,5,11,6,55,2,1,1,29,0,low,0.4,
17373,290711,1,2,11,2,55,1,1,1,29,0,low,0.5,
17374,290712,1,3,11,2,60,2,1,1,29,0,low,0.3333333333333333,
17375,290713,1,2,11,2,55,2,10,1,29,0,low,0.5,
17376,290714,1,1,11,0,55,2,10,1,29,1,high,1.0,
17377,290715,1,1,11,0,60,2,10,2,29,0,high,1.0,
17378,290716,1,3,11,2,55,1,2,2,29,0,low,0.3333333333333333,
17379,290717,1,3,11,0,70,1,2,2,29,0,low,0.3333333333333333,
17380,290718,1,5,11,6,60,1,2,2,29,0,low,0.2,
17381,290719,1,1,11,0,60,2,5,2,29,0,high,1.0,
17382,290720,1,3,11,0,50,1,2,2,29,0,low,0.3333333333333333,
17383,290721,1,5,11,6,55,1,10,2,29,0,low,0.2,
17384,290722,1,1,11,0,55,1,10,1,29,0,high,1.0,
17385,290723,1,2,11,6,55,1,1,1,29,0,low,0.5,
17386,290724,1,4,11,6,60,1,1,1,29,0,low,0.25,
17387,290725,1,2,11,6,55,1,10,2,29,0,low,0.5,
17388,290726,1,3,11,0,55,2,2,2,29,0,low,0.3333333333333333,
17389,290727,1,1,12,0,55,2,1,1,29,0,high,1.0,
17390,290729,1,1,12,0,55,2,8,1,29,0,high,1.0,
17391,290730,1,1,12,0,35,1,1,1,29,0,high,1.0,
17392,290731,1,3,12,6,70,3,10,10,29,1,low,0.3333333333333333,
17393,290732,1,1,12,0,55,1,1,1,29,0,high,1.0,
17394,290734,1,1,12,0,55,1,1,1,29,0,high,1.0,
17395,290735,3,3,12,0,55,2,1,1,29,0,high,1.0,
17396,290736,1,2,12,0,50,1,1,1,29,1,low,0.5,
17397,290737,1,1,12,0,60,2,10,1,29,0,high,1.0,
17398,290738,1,1,12,0,55,2,10,10,29,0,high,1.0,
17399,290739,1,1,12,0,70,1,1,1,29,0,high,1.0,
17400,290740,1,1,12,0,50,1,1,1,29,0,high,1.0,
17401,290741,1,1,12,0,45,2,1,1,29,0,high,1.0,
17402,290742,1,1,12,0,60,2,10,10,29,0,high,1.0,
17403,290743,1,2,12,0,55,1,10,2,29,0,low,0.5,
17404,290744,1,3,12,6,55,1,1,1,29,0,low,0.3333333333333333,
17405,290745,1,2,10,0,45,1,10,1,29,1,low,0.5,
17406,290746,1,6,10,0,55,3,1,1,29,0,low,0.16666666666666666,
17407,290747,1,2,10,0,35,3,2,2,29,0,low,0.5,
17408,290748,1,3,11,6,55,2,2,2,29,1,low,0.3333333333333333,
17409,290749,1,2,11,6,45,1,1,1,29,0,low,0.5,
17410,290750,1,1,11,0,40,3,10,1,29,1,high,1.0,
17411,290751,1,3,11,7,40,3,10,1,29,0,low,0.3333333333333333,
17412,290752,1,7,11,1,40,3,10,1,29,1,low,0.14285714285714285,
17413,290753,1,1,12,0,0,1,1,0,29,0,high,1.0,
17414,290754,1,5,12,0,40,3,2,2,29,1,low,0.2,
17415,290755,1,3,11,0,55,1,8,2,29,0,low,0.3333333333333333,
17416,290756,1,2,11,0,35,3,1,1,29,0,low,0.5,
17417,290757,1,1,12,0,55,2,10,10,29,0,high,1.0,
17418,290758,1,3,11,6,30,3,2,2,29,1,low,0.3333333333333333,
17419,290759,1,2,12,0,10,1,10,1,29,0,low,0.5,
17420,290760,1,1,12,0,35,3,1,1,29,0,high,1.0,
17421,290761,1,4,12,1,65,2,10,1,29,0,low,0.25,
17422,290762,1,1,12,0,30,2,10,2,29,0,high,1.0,
17423,290763,1,2,9,6,45,1,1,1,29,0,low,0.5,
17424,290764,3,4,12,0,70,2,2,2,29,0,high,0.75,
17425,290765,1,3,12,2,55,2,1,1,29,0,low,0.3333333333333333,
17426,290766,1,2,12,7,70,1,10,1,29,0,low,0.5,
17427,290767,1,2,12,1,60,1,1,1,29,0,low,0.5,
17428,290768,2,3,12,2,55,2,1,1,29,2,high,0.6666666666666666,
17429,290769,1,1,12,0,50,1,10,1,29,1,high,1.0,
17430,290770,1,2,12,0,60,2,2,2,29,0,low,0.5,
17431,290771,1,2,12,0,55,3,10,1,29,0,low,0.5,
17432,290772,1,4,12,6,55,1,1,1,29,0,low,0.25,
17433,290773,2,6,12,2,55,2,1,1,29,1,low,0.3333333333333333,
17434,290774,1,2,12,0,55,1,1,1,29,0,low,0.5,
17435,290775,1,1,12,0,65,2,1,1,29,0,high,1.0,
17436,290776,2,2,12,6,60,1,4,3,29,0,high,1.0,
17437,290777,1,3,12,7,70,1,1,1,29,1,low,0.3333333333333333,
17438,290778,1,1,12,0,55,1,2,2,29,0,high,1.0,
17439,290779,1,2,8,2,35,1,1,1,29,0,low,0.5,
17440,290780,1,3,9,6,0,1,1,0,29,0,low,0.3333333333333333,
17441,290781,1,4,9,2,35,1,1,1,29,0,low,0.25,
17442,290782,1,2,10,0,20,3,1,1,29,0,low,0.5,
17443,290783,1,2,10,6,55,2,1,1,29,0,low,0.5,
17444,290784,1,1,11,0,40,3,10,2,29,1,high,1.0,
17445,290785,1,1,11,0,30,3,10,2,29,1,high,1.0,
17446,290786,1,2,11,0,45,2,1,1,29,0,low,0.5,
17447,290787,1,2,11,0,55,1,1,1,29,0,low,0.5,
17448,290788,1,2,11,2,35,1,1,1,29,0,low,0.5,
17449,290789,1,1,11,0,55,2,1,1,29,0,high,1.0,
17450,290790,1,3,12,6,35,3,1,1,29,0,low,0.3333333333333333,
17451,290791,1,2,12,6,30,3,1,1,29,1,low,0.5,
17452,290792,2,4,12,6,30,3,1,1,29,1,low,0.5,
17453,290793,1,2,12,1,60,1,1,1,29,0,low,0.5,
17454,290795,1,2,11,0,30,2,10,1,29,1,low,0.5,
17455,290796,1,6,12,1,55,3,1,1,29,0,low,0.16666666666666666,
17456,290797,1,2,11,6,45,2,10,1,29,0,low,0.5,
17457,290798,1,2,11,0,30,3,1,1,29,0,low,0.5,
17458,290799,1,1,12,0,55,2,1,1,29,1,high,1.0,
17459,290800,1,2,12,99,30,1,2,2,29,0,low,0.5,
17460,290801,1,7,12,0,55,3,1,1,29,0,low,0.14285714285714285,
17461,290802,1,1,12,0,25,3,8,1,29,1,high,1.0,
17462,290803,1,4,10,0,25,3,10,1,29,0,low,0.25,
17463,290804,1,3,11,6,40,1,10,1,29,0,low,0.3333333333333333,
17464,290805,1,9,12,6,55,2,1,1,29,0,low,0.1111111111111111,
17465,290806,1,2,12,0,65,2,1,1,29,1,low,0.5,
17466,290807,1,1,12,0,65,3,10,1,29,1,high,1.0,
17467,290808,2,2,12,0,40,3,1,1,29,0,high,1.0,
17468,290809,1,1,12,0,35,2,10,2,29,0,high,1.0,
17469,290810,1,1,10,0,35,2,1,1,29,0,high,1.0,
17470,290811,1,1,12,0,30,2,2,2,29,1,high,1.0,
17471,290812,1,2,12,6,25,1,1,1,29,0,low,0.5,
17472,290813,1,1,10,0,70,3,1,1,29,0,high,1.0,
17473,290814,1,3,11,0,25,3,1,1,29,0,low,0.3333333333333333,
17474,290815,1,1,11,0,60,1,1,1,29,0,high,1.0,
17475,290816,1,1,12,0,25,3,1,1,29,1,high,1.0,
17476,290817,1,1,12,0,45,2,10,2,29,0,high,1.0,
17477,290818,1,7,12,6,55,2,1,1,29,0,low,0.14285714285714285,
17478,290819,1,5,12,0,40,2,10,1,29,0,low,0.2,
17479,290820,1,1,12,0,25,3,1,1,29,1,high,1.0,
17480,290821,1,6,11,0,35,2,1,1,29,0,low,0.16666666666666666,
17481,290822,1,1,12,0,35,2,2,2,29,0,high,1.0,
17482,290823,1,1,9,0,60,9,99,99,29,0,high,1.0,
17483,290824,1,1,10,0,40,1,1,1,29,0,high,1.0,
17484,290825,1,3,7,6,55,1,1,1,29,0,low,0.3333333333333333,
17485,290826,1,5,11,0,35,2,1,1,29,0,low,0.2,
17486,290827,1,2,11,6,35,2,10,1,29,0,low,0.5,
17487,300001,1,2,2,2,65,2,10,4,30,0,low,0.5,
17488,300002,1,2,1,0,65,2,10,4,30,1,low,0.5,
17489,300003,1,2,1,1,98,2,1,4,30,0,low,0.5,
17490,300004,1,1,1,0,70,1,10,1,30,0,high,1.0,
17491,300005,1,3,1,6,65,3,1,1,30,0,low,0.3333333333333333,
17492,300006,1,1,1,0,35,1,10,11,30,1,high,1.0,
17493,300007,1,1,2,0,70,5,1,1,30,1,high,1.0,
17494,300008,1,1,2,0,65,2,10,1,30,1,high,1.0,
17495,300009,1,3,2,6,45,3,10,4,30,0,low,0.3333333333333333,
17496,300010,1,1,2,0,50,2,1,1,30,1,high,1.0,
17497,300011,1,2,3,2,70,2,1,1,30,0,low,0.5,
17498,300012,1,4,3,6,70,4,1,1,30,0,low,0.25,
17499,300013,1,2,3,0,0,1,1,1,30,1,low,0.5,
17500,300014,1,1,3,0,75,2,10,1,30,0,high,1.0,
17501,300015,1,2,3,0,35,3,10,1,30,0,low,0.5,
17502,300016,1,2,3,2,70,1,1,1,30,0,low,0.5,
17503,300017,1,1,3,0,30,3,10,1,30,0,high,1.0,
17504,300018,1,2,3,0,25,3,10,1,30,1,low,0.5,
17505,300019,1,7,3,1,75,1,6,1,30,0,low,0.14285714285714285,
17506,300020,1,1,3,0,65,2,10,1,30,1,high,1.0,
17507,300021,1,1,3,0,70,1,10,1,30,0,high,1.0,
17508,300022,2,3,4,0,70,1,1,1,30,1,high,0.6666666666666666,
17509,300023,1,1,3,0,65,2,1,1,30,1,high,1.0,
17510,300024,1,2,4,6,15,1,1,1,30,1,low,0.5,
17511,300025,1,1,4,0,75,1,1,1,30,0,high,1.0,
17512,300026,1,1,4,0,55,2,10,1,30,1,high,1.0,
17513,300027,1,1,4,0,75,2,1,1,30,1,high,1.0,
17514,300028,1,4,4,6,70,1,1,1,30,0,low,0.25,
17515,300029,1,1,4,0,65,2,10,1,30,1,high,1.0,
17516,300030,1,3,4,7,35,2,10,1,30,2,low,0.3333333333333333,
17517,300031,1,2,4,0,70,1,10,1,30,1,low,0.5,
17518,300032,1,1,4,0,25,1,10,1,30,1,high,1.0,
17519,300033,1,2,5,0,35,1,1,11,30,0,low,0.5,
17520,300034,1,2,5,0,70,1,1,1,30,0,low,0.5,
17521,300035,1,1,5,0,45,1,1,1,30,1,high,1.0,
17522,300036,1,1,5,0,65,2,1,1,30,1,high,1.0,
17523,300037,1,2,5,0,75,1,1,1,30,0,low,0.5,
17524,300038,1,2,5,0,70,1,1,1,30,1,low,0.5,
17525,300039,1,1,5,0,55,2,1,1,30,0,high,1.0,
17526,300040,1,2,5,0,60,2,10,1,30,1,low,0.5,
17527,300041,1,1,5,0,70,4,1,1,30,1,high,1.0,
17528,300042,1,1,5,0,0,2,1,1,30,1,high,1.0,
17529,300043,1,4,5,0,75,1,1,1,30,0,low,0.25,
17530,300044,1,2,5,1,45,1,1,1,30,0,low,0.5,
17531,300045,1,2,5,0,35,2,2,2,30,0,low,0.5,
17532,300046,1,2,5,0,75,1,1,1,30,1,low,0.5,
17533,300047,1,1,5,0,70,1,1,1,30,1,high,1.0,
17534,300048,1,0,5,0,25,1,10,1,30,0,high,inf,
17535,300049,3,5,6,0,70,1,1,1,30,1,high,0.6,
17536,300050,1,2,6,6,70,1,10,1,30,0,low,0.5,
17537,300051,1,2,6,2,45,1,1,1,30,1,low,0.5,
17538,300052,1,1,7,0,70,1,1,1,30,0,high,1.0,
17539,300053,1,3,7,6,65,1,1,1,30,0,low,0.3333333333333333,
17540,300054,1,1,7,0,25,2,1,1,30,1,high,1.0,
17541,300055,1,1,7,0,70,1,1,1,30,1,high,1.0,
17542,300056,1,1,7,0,65,2,1,1,30,1,high,1.0,
17543,300057,1,3,6,0,0,2,10,1,30,1,low,0.3333333333333333,
17544,300058,2,6,7,2,70,1,1,1,30,0,low,0.3333333333333333,
17545,300059,1,3,6,0,70,1,1,1,30,0,low,0.3333333333333333,
17546,300060,2,3,7,0,55,1,1,1,30,1,high,0.6666666666666666,
17547,300061,1,3,6,0,25,2,1,1,30,0,low,0.3333333333333333,
17548,300062,1,5,7,0,75,2,1,1,30,0,low,0.2,
17549,300063,1,1,7,0,70,4,1,1,30,0,high,1.0,
17550,300064,1,1,7,0,45,2,1,1,30,1,high,1.0,
17551,300065,1,1,7,0,70,1,1,1,30,0,high,1.0,
17552,300066,2,4,7,2,60,1,10,1,30,0,low,0.5,
17553,300067,1,1,7,0,65,2,10,2,30,0,high,1.0,
17554,300068,1,1,7,0,65,1,10,1,30,0,high,1.0,
17555,300069,1,2,6,0,35,2,1,1,30,1,low,0.5,
17556,300070,3,8,7,2,70,1,10,1,30,0,low,0.375,
17557,300071,1,3,6,6,35,1,1,1,30,0,low,0.3333333333333333,
17558,300072,1,1,7,0,70,1,1,1,30,0,high,1.0,
17559,300073,1,1,6,0,70,1,10,1,30,0,high,1.0,
17560,300074,1,1,7,0,75,5,10,1,30,1,high,1.0,
17561,300075,1,1,7,0,70,5,1,1,30,1,high,1.0,
17562,300076,1,1,7,0,65,1,1,1,30,0,high,1.0,
17563,300077,1,1,7,0,0,1,99,1,30,1,high,1.0,
17564,300078,1,7,7,0,70,5,1,1,30,0,low,0.14285714285714285,
17565,300079,1,1,7,0,35,1,1,1,30,1,high,1.0,
17566,300080,1,1,7,0,70,1,10,1,30,1,high,1.0,
17567,300081,1,1,7,0,70,1,1,1,30,1,high,1.0,
17568,300082,1,2,7,0,70,1,1,11,30,0,low,0.5,
17569,300083,1,3,7,2,70,1,2,2,30,0,low,0.3333333333333333,
17570,300084,1,1,7,0,65,2,1,1,30,0,high,1.0,
17571,300085,1,1,7,0,35,2,1,1,30,1,high,1.0,
17572,300086,1,4,7,0,65,1,1,1,30,0,low,0.25,
17573,300087,1,1,8,0,75,1,5,1,30,0,high,1.0,
17574,300088,1,1,8,0,70,1,5,1,30,1,high,1.0,
17575,300089,1,1,8,0,15,2,1,1,30,1,high,1.0,
17576,300090,1,5,8,0,70,1,1,1,30,0,low,0.2,
17577,300091,1,2,8,0,70,1,1,1,30,0,low,0.5,
17578,300092,1,4,8,0,35,1,10,1,30,0,low,0.25,
17579,300093,1,1,6,0,0,1,1,1,30,1,high,1.0,
