,ST_CASE,FATALS,PERSONS,MONTH,MAN_COLL,SP_LIMIT,LGT_COND,WEATHER,SUR_COND,STATE,DRUNK_DR,rate,rate_numerical,arrival_time
22712,360188,1,3,3,2,30,1,2,2,36,0,low,0.3333333333333333,
22713,360189,1,2,4,1,50,1,2,2,36,0,low,0.5,
22714,360190,1,2,2,0,99,3,1,1,36,0,low,0.5,
22715,360191,1,2,2,0,30,1,1,3,36,0,low,0.5,
22716,360192,1,5,4,0,65,1,4,3,36,0,low,0.2,
22717,360193,1,8,4,0,65,2,4,3,36,0,low,0.125,
22718,360194,2,2,4,0,55,3,1,1,36,0,high,1.0,
22719,360195,1,1,4,0,55,1,1,1,36,0,high,1.0,
22720,360196,2,2,4,2,30,3,1,1,36,0,high,1.0,
22721,360197,2,2,4,0,40,2,1,1,36,1,high,1.0,
22722,360198,1,4,1,0,99,3,1,1,36,0,low,0.25,
22723,360199,1,1,2,0,45,3,1,2,36,0,high,1.0,
22724,360200,1,2,4,0,30,1,1,1,36,2,low,0.5,
22725,360201,1,1,1,0,99,3,1,1,36,1,high,1.0,
22726,360202,1,8,2,2,99,1,1,1,36,0,low,0.125,
22727,360203,1,1,3,0,30,1,1,1,36,0,high,1.0,
22728,360204,1,3,3,0,40,3,2,2,36,0,low,0.3333333333333333,
22729,360205,1,3,4,5,30,1,1,1,36,0,low,0.3333333333333333,
22730,360206,1,3,4,0,55,2,2,2,36,1,low,0.3333333333333333,
22731,360207,1,4,4,5,55,2,1,1,36,0,low,0.25,
22732,360208,1,2,4,2,55,1,1,1,36,0,low,0.5,
22733,360209,1,2,4,1,50,1,1,1,36,0,low,0.5,
22734,360210,1,3,4,2,45,2,1,1,36,0,low,0.3333333333333333,
22735,360211,1,2,3,0,99,1,1,1,36,0,low,0.5,
22736,360212,1,4,4,1,55,1,1,1,36,1,low,0.25,
22737,360213,1,2,4,2,40,1,1,1,36,0,low,0.5,
22738,360214,1,6,2,0,99,1,1,1,36,0,low,0.16666666666666666,
22739,360215,2,3,2,0,99,3,1,1,36,0,high,0.6666666666666666,
22740,360216,1,13,3,1,99,3,1,1,36,0,low,0.07692307692307693,
22741,360217,1,5,3,3,45,1,1,1,36,0,low,0.2,
22742,360218,1,2,1,0,99,3,9,3,36,1,low,0.5,
22743,360219,1,3,3,2,55,2,4,3,36,0,low,0.3333333333333333,
22744,360220,1,3,1,5,99,1,2,2,36,0,low,0.3333333333333333,
22745,360221,1,4,1,3,99,3,1,1,36,0,low,0.25,
22746,360222,1,2,1,0,99,3,2,2,36,0,low,0.5,
22747,360223,1,2,4,2,65,1,4,3,36,0,low,0.5,
22748,360224,1,3,3,0,99,1,1,1,36,0,low,0.3333333333333333,
22749,360225,1,4,5,2,40,1,1,1,36,0,low,0.25,
22750,360226,1,2,3,0,30,3,1,1,36,0,low,0.5,
22751,360227,1,2,2,0,99,1,1,1,36,0,low,0.5,
22752,360228,1,5,3,0,99,3,2,2,36,0,low,0.2,
22753,360229,1,2,4,2,55,1,1,1,36,0,low,0.5,
22754,360230,1,3,4,2,55,2,1,1,36,1,low,0.3333333333333333,
22755,360231,1,1,5,0,55,1,1,1,36,0,high,1.0,
22756,360232,1,1,5,0,40,5,1,1,36,1,high,1.0,
22757,360233,1,1,4,0,55,2,1,1,36,1,high,1.0,
22758,360234,1,1,4,0,55,1,1,1,36,1,high,1.0,
22759,360235,1,1,5,0,55,2,1,1,36,0,high,1.0,
22760,360236,1,1,5,0,40,1,1,1,36,0,high,1.0,
22761,360237,1,4,5,0,65,1,1,1,36,0,low,0.25,
22762,360238,1,5,3,0,99,3,1,1,36,0,low,0.2,
22763,360239,1,1,4,0,30,1,2,2,36,1,high,1.0,
22764,360240,1,2,3,0,99,3,1,2,36,1,low,0.5,
22765,360241,1,2,3,0,99,1,1,1,36,0,low,0.5,
22766,360242,1,3,5,5,50,1,1,1,36,0,low,0.3333333333333333,
22767,360243,1,1,5,0,45,4,1,1,36,0,high,1.0,
22768,360244,1,1,4,0,55,1,1,1,36,0,high,1.0,
22769,360245,1,2,4,5,99,1,1,1,36,0,low,0.5,
22770,360246,1,2,4,0,99,1,1,1,36,0,low,0.5,
22771,360247,1,2,5,5,55,1,1,1,36,0,low,0.5,
22772,360248,1,5,3,1,35,1,1,2,36,0,low,0.2,
22773,360249,2,6,5,1,50,1,1,1,36,0,low,0.3333333333333333,
22774,360250,1,1,3,0,35,3,1,1,36,1,high,1.0,
22775,360251,1,2,4,5,45,3,1,1,36,1,low,0.5,
22776,360252,1,2,4,0,30,1,1,1,36,0,low,0.5,
22777,360253,1,2,5,0,45,5,1,1,36,0,low,0.5,
22778,360254,1,2,3,0,99,1,1,1,36,0,low,0.5,
22779,360255,1,1,5,0,55,1,9,1,36,1,high,1.0,
22780,360256,1,3,5,0,65,2,1,1,36,0,low,0.3333333333333333,
22781,360257,1,3,4,0,99,3,1,9,36,0,low,0.3333333333333333,
22782,360258,1,1,5,0,99,4,1,1,36,0,high,1.0,
22783,360259,1,2,4,0,99,1,2,2,36,0,low,0.5,
22784,360260,1,1,5,0,99,3,1,1,36,0,high,1.0,
22785,360261,1,2,5,1,55,1,1,1,36,0,low,0.5,
22786,360262,1,4,3,1,45,1,1,1,36,0,low,0.25,
22787,360263,1,2,5,5,55,1,1,1,36,0,low,0.5,
22788,360264,1,4,5,2,55,1,1,1,36,0,low,0.25,
22789,360265,1,2,2,0,99,1,1,1,36,0,low,0.5,
22790,360266,1,2,5,0,99,2,1,1,36,1,low,0.5,
22791,360267,1,2,1,5,55,1,1,4,36,0,low,0.5,
22792,360268,1,3,5,0,55,1,1,1,36,0,low,0.3333333333333333,
22793,360269,1,2,5,0,35,3,1,2,36,1,low,0.5,
22794,360270,1,1,5,0,55,2,1,1,36,0,high,1.0,
22795,360271,1,1,4,0,55,1,1,1,36,0,high,1.0,
22796,360272,1,3,5,1,35,1,1,1,36,0,low,0.3333333333333333,
22797,360273,1,3,4,1,55,1,1,1,36,0,low,0.3333333333333333,
22798,360274,1,4,4,3,55,1,1,1,36,0,low,0.25,
22799,360275,1,2,5,0,55,2,1,1,36,1,low,0.5,
22800,360276,1,2,2,1,30,1,1,2,36,0,low,0.5,
22801,360277,1,7,5,2,45,1,1,1,36,1,low,0.14285714285714285,
22802,360278,1,2,4,3,55,1,1,2,36,0,low,0.5,
22803,360279,1,2,5,2,55,1,1,1,36,0,low,0.5,
22804,360280,1,4,4,1,55,1,1,1,36,0,low,0.25,
22805,360281,1,2,1,0,99,3,1,1,36,0,low,0.5,
22806,360282,1,2,3,0,45,2,2,2,36,1,low,0.5,
22807,360283,1,1,5,0,99,2,2,2,36,0,high,1.0,
22808,360284,1,2,3,0,99,3,1,1,36,0,low,0.5,
22809,360285,1,2,5,2,55,1,1,1,36,0,low,0.5,
22810,360286,1,1,5,0,55,1,1,1,36,0,high,1.0,
22811,360287,1,1,5,0,40,3,1,1,36,1,high,1.0,
22812,360288,1,3,3,0,99,1,1,1,36,0,low,0.3333333333333333,
22813,360289,2,2,3,0,55,3,1,9,36,0,high,1.0,
22814,360290,1,1,2,0,99,3,9,1,36,1,high,1.0,
22815,360291,1,3,3,0,99,1,1,1,36,0,low,0.3333333333333333,
22816,360292,1,2,2,0,99,4,1,1,36,2,low,0.5,
22817,360294,1,2,5,0,55,2,1,1,36,1,low,0.5,
22818,360295,1,1,5,0,35,2,5,1,36,1,high,1.0,
22819,360296,1,2,3,0,99,3,1,1,36,1,low,0.5,
22820,360297,1,2,1,2,45,3,1,1,36,0,low,0.5,
22821,360298,1,3,5,0,55,1,1,1,36,0,low,0.3333333333333333,
22822,360299,1,3,4,5,55,1,1,1,36,0,low,0.3333333333333333,
22823,360300,1,2,1,0,35,3,1,1,36,0,low,0.5,
22824,360302,1,2,5,0,55,1,1,1,36,0,low,0.5,
22825,360303,1,3,3,0,99,1,1,1,36,0,low,0.3333333333333333,
22826,360304,1,2,3,0,35,3,1,1,36,0,low,0.5,
22827,360305,1,3,4,0,40,3,1,1,36,1,low,0.3333333333333333,
22828,360306,1,1,5,5,99,2,1,1,36,1,high,1.0,
22829,360307,1,2,4,8,30,1,1,1,36,0,low,0.5,
22830,360308,1,5,5,0,55,1,1,1,36,0,low,0.2,
22831,360309,1,2,5,0,30,3,1,1,36,1,low,0.5,
22832,360310,1,3,5,0,99,4,1,1,36,1,low,0.3333333333333333,
22833,360311,2,3,5,4,45,1,1,1,36,0,high,0.6666666666666666,
22834,360312,1,1,2,0,99,1,1,1,36,0,high,1.0,
22835,360313,1,2,5,0,99,3,1,1,36,1,low,0.5,
22836,360314,1,2,5,5,45,4,1,1,36,0,low,0.5,
22837,360315,1,2,4,5,99,1,1,1,36,0,low,0.5,
22838,360316,1,2,5,5,40,1,1,1,36,0,low,0.5,
22839,360317,1,2,5,5,99,1,1,1,36,0,low,0.5,
22840,360318,1,2,5,5,99,1,1,1,36,0,low,0.5,
22841,360319,1,3,5,0,55,2,1,1,36,0,low,0.3333333333333333,
22842,360320,1,1,5,0,65,2,1,1,36,0,high,1.0,
22843,360321,1,2,3,0,99,1,1,1,36,0,low,0.5,
22844,360322,1,1,5,0,55,1,1,1,36,0,high,1.0,
22845,360323,1,2,6,5,55,1,1,1,36,0,low,0.5,
22846,360324,1,1,5,0,35,5,1,1,36,1,high,1.0,
22847,360325,2,4,5,2,55,3,1,1,36,0,low,0.5,
22848,360326,1,3,6,2,55,1,1,1,36,0,low,0.3333333333333333,
22849,360327,1,5,5,5,55,1,1,1,36,0,low,0.2,
22850,360328,1,1,5,0,45,1,1,1,36,0,high,1.0,
22851,360329,1,1,5,0,55,2,1,1,36,0,high,1.0,
22852,360330,1,1,6,0,55,1,1,1,36,0,high,1.0,
22853,360331,1,1,5,0,35,2,1,1,36,1,high,1.0,
22854,360332,1,2,5,5,99,1,1,1,36,0,low,0.5,
22855,360333,1,2,6,1,65,1,2,2,36,0,low,0.5,
22856,360334,1,7,4,1,99,3,1,1,36,0,low,0.14285714285714285,
22857,360335,1,1,6,0,99,1,1,1,36,0,high,1.0,
22858,360336,1,3,6,9,65,1,2,2,36,0,low,0.3333333333333333,
22859,360337,1,3,5,0,40,2,1,1,36,1,low,0.3333333333333333,
22860,360338,1,1,5,0,45,1,1,1,36,0,high,1.0,
22861,360339,1,3,3,0,99,1,1,1,36,0,low,0.3333333333333333,
22862,360340,1,4,2,0,99,3,1,1,36,0,low,0.25,
22863,360341,1,1,3,0,30,5,1,1,36,1,high,1.0,
22864,360342,1,2,6,0,55,2,5,1,36,1,low,0.5,
22865,360343,1,2,5,0,45,1,1,9,36,0,low,0.5,
22866,360344,1,8,4,0,99,1,1,1,36,0,low,0.125,
22867,360345,1,4,5,0,55,2,5,2,36,0,low,0.25,
22868,360346,1,3,5,2,30,1,1,1,36,0,low,0.3333333333333333,
22869,360347,1,4,4,5,35,1,1,1,36,0,low,0.25,
22870,360348,1,3,6,2,99,1,1,1,36,0,low,0.3333333333333333,
22871,360349,1,1,5,1,30,1,2,2,36,0,high,1.0,
22872,360350,1,3,4,5,55,1,1,1,36,0,low,0.3333333333333333,
22873,360351,1,3,4,0,99,3,1,1,36,0,low,0.3333333333333333,
22874,360352,1,2,5,5,45,1,1,1,36,0,low,0.5,
22875,360353,1,3,2,5,30,3,1,1,36,1,low,0.3333333333333333,
22876,360354,1,2,4,0,99,3,2,2,36,0,low,0.5,
22877,360355,1,6,6,5,99,1,1,1,36,0,low,0.16666666666666666,
22878,360356,1,2,6,5,55,1,1,1,36,0,low,0.5,
22879,360357,2,5,6,2,55,1,1,1,36,0,low,0.4,
22880,360358,1,3,5,4,45,1,1,1,36,0,low,0.3333333333333333,
22881,360359,1,3,6,0,45,2,1,1,36,0,low,0.3333333333333333,
22882,360360,1,1,5,0,55,2,1,1,36,1,high,1.0,
22883,360361,1,3,6,0,40,3,1,1,36,1,low,0.3333333333333333,
22884,360362,1,3,5,99,99,1,1,1,36,0,low,0.3333333333333333,
22885,360363,1,14,4,5,99,3,1,1,36,1,low,0.07142857142857142,
22886,360364,1,1,6,0,55,2,1,1,36,1,high,1.0,
22887,360365,1,12,5,1,50,1,1,1,36,0,low,0.08333333333333333,
22888,360366,1,2,6,0,55,1,1,1,36,0,low,0.5,
22889,360367,1,6,4,1,99,3,1,1,36,1,low,0.16666666666666666,
22890,360368,1,1,6,0,65,2,1,1,36,1,high,1.0,
22891,360369,1,3,6,5,55,1,1,1,36,0,low,0.3333333333333333,
22892,360370,1,1,6,0,55,1,1,1,36,1,high,1.0,
22893,360371,1,1,6,0,40,1,1,1,36,0,high,1.0,
22894,360372,1,2,6,2,45,1,1,1,36,0,low,0.5,
22895,360373,1,1,6,0,55,4,1,1,36,1,high,1.0,
22896,360374,1,3,6,0,30,1,1,1,36,0,low,0.3333333333333333,
22897,360375,1,1,6,0,55,1,1,1,36,0,high,1.0,
22898,360376,1,2,3,2,99,3,1,1,36,0,low,0.5,
22899,360377,1,3,5,0,55,1,1,1,36,0,low,0.3333333333333333,
22900,360378,1,2,2,0,99,1,1,1,36,0,low,0.5,
22901,360379,1,2,6,5,45,3,1,1,36,0,low,0.5,
22902,360380,1,2,6,2,99,1,1,1,36,0,low,0.5,
22903,360381,1,1,6,0,45,2,1,1,36,1,high,1.0,
22904,360383,1,1,6,0,99,1,1,1,36,0,high,1.0,
22905,360385,1,5,5,0,45,2,1,1,36,0,low,0.2,
22906,360386,1,4,4,0,99,1,2,2,36,0,low,0.25,
22907,360387,1,1,6,0,45,2,1,1,36,1,high,1.0,
22908,360388,1,1,6,0,55,4,1,1,36,1,high,1.0,
22909,360389,1,4,5,5,99,1,1,1,36,0,low,0.25,
22910,360390,1,3,6,0,99,1,1,1,36,0,low,0.3333333333333333,
22911,360391,1,3,6,2,55,2,1,1,36,1,low,0.3333333333333333,
22912,360392,1,2,2,0,99,1,1,1,36,0,low,0.5,
22913,360393,1,3,6,0,40,3,1,1,36,0,low,0.3333333333333333,
22914,360394,1,2,6,5,30,1,1,1,36,0,low,0.5,
22915,360395,1,3,6,0,55,1,1,1,36,1,low,0.3333333333333333,
22916,360396,1,2,4,1,99,1,1,1,36,0,low,0.5,
22917,360397,1,5,6,8,55,1,1,1,36,0,low,0.2,
22918,360398,1,2,4,0,99,1,1,1,36,0,low,0.5,
22919,360399,1,3,4,1,99,3,1,1,36,0,low,0.3333333333333333,
22920,360400,1,2,4,0,99,3,1,1,36,1,low,0.5,
22921,360401,1,3,3,5,99,1,1,1,36,0,low,0.3333333333333333,
22922,360402,1,1,4,1,99,1,1,1,36,0,high,1.0,
22923,360403,1,2,7,0,55,4,1,1,36,0,low,0.5,
22924,360404,2,3,6,0,65,2,1,1,36,0,high,0.6666666666666666,
22925,360405,1,2,5,7,55,1,1,1,36,1,low,0.5,
22926,360406,1,1,6,0,55,2,1,1,36,0,high,1.0,
22927,360407,1,2,6,0,55,1,1,1,36,0,low,0.5,
22928,360408,1,1,6,0,55,1,1,1,36,0,high,1.0,
22929,360409,1,2,6,5,30,1,1,1,36,0,low,0.5,
22930,360410,1,2,7,0,65,1,1,1,36,2,low,0.5,
22931,360411,1,5,7,0,65,2,1,1,36,0,low,0.2,
22932,360412,1,2,7,5,30,3,1,1,36,0,low,0.5,
22933,360413,1,6,6,2,45,1,1,1,36,0,low,0.16666666666666666,
22934,360414,2,4,7,2,55,1,1,1,36,0,low,0.5,
22935,360415,1,1,7,0,55,2,1,1,36,1,high,1.0,
22936,360416,5,8,6,2,55,2,1,1,36,0,high,0.625,
22937,360417,1,2,4,0,99,4,2,2,36,0,low,0.5,
22938,360418,1,2,2,0,99,3,1,1,36,0,low,0.5,
22939,360419,1,2,2,0,45,3,2,2,36,2,low,0.5,
22940,360420,1,3,3,0,99,3,1,1,36,1,low,0.3333333333333333,
22941,360421,1,2,2,0,99,1,1,2,36,0,low,0.5,
22942,360422,1,1,6,0,55,4,1,1,36,1,high,1.0,
22943,360423,1,1,6,0,55,2,1,9,36,1,high,1.0,
22944,360424,1,1,3,0,99,1,1,1,36,0,high,1.0,
22945,360425,1,4,6,0,55,1,1,1,36,0,low,0.25,
22946,360426,1,1,3,0,40,3,1,1,36,1,high,1.0,
22947,360427,2,10,5,1,55,3,1,1,36,2,low,0.2,
22948,360428,1,1,7,0,45,1,1,1,36,0,high,1.0,
22949,360429,1,2,5,0,99,1,1,1,36,0,low,0.5,
22950,360430,1,1,7,0,55,1,1,1,36,0,high,1.0,
22951,360431,1,5,6,0,40,1,1,1,36,0,low,0.2,
22952,360432,1,5,5,0,99,3,1,1,36,0,low,0.2,
22953,360433,1,1,3,0,30,1,1,1,36,1,high,1.0,
22954,360434,1,3,6,2,30,1,1,1,36,0,low,0.3333333333333333,
22955,360435,1,2,6,0,50,4,1,1,36,1,low,0.5,
22956,360436,1,1,6,0,99,3,1,1,36,1,high,1.0,
22957,360437,1,3,6,5,55,3,1,1,36,0,low,0.3333333333333333,
22958,360438,1,2,3,0,30,3,2,2,36,0,low,0.5,
22959,360439,1,2,7,4,55,1,1,1,36,0,low,0.5,
22960,360440,1,2,6,2,35,1,1,1,36,1,low,0.5,
22961,360441,1,3,6,5,30,1,1,1,36,0,low,0.3333333333333333,
22962,360442,1,2,5,2,30,1,1,1,36,1,low,0.5,
22963,360443,1,2,5,3,99,3,1,1,36,1,low,0.5,
22964,360444,1,2,5,0,99,3,1,1,36,1,low,0.5,
22965,360445,1,7,5,0,99,1,1,1,36,0,low,0.14285714285714285,
22966,360446,1,2,5,1,99,1,1,1,36,0,low,0.5,
22967,360447,1,2,5,5,99,1,1,2,36,0,low,0.5,
22968,360448,1,2,6,5,99,1,1,2,36,0,low,0.5,
22969,360449,1,2,1,0,99,3,2,2,36,0,low,0.5,
22970,360450,1,2,5,0,99,1,1,1,36,0,low,0.5,
22971,360451,1,2,7,0,99,3,1,1,36,1,low,0.5,
22972,360452,1,1,6,9,35,1,1,1,36,0,high,1.0,
22973,360453,1,10,5,0,99,2,1,1,36,0,low,0.1,
22974,360454,1,3,7,0,45,2,1,1,36,1,low,0.3333333333333333,
22975,360455,1,3,7,4,55,1,2,2,36,0,low,0.3333333333333333,
22976,360456,1,2,5,2,99,3,1,1,36,0,low,0.5,
22977,360457,1,2,6,5,30,1,1,1,36,0,low,0.5,
22978,360458,1,3,7,2,65,1,1,1,36,0,low,0.3333333333333333,
22979,360459,1,1,6,0,55,1,1,1,36,1,high,1.0,
22980,360460,1,1,7,0,35,1,2,2,36,1,high,1.0,
22981,360461,1,2,7,0,30,3,2,2,36,0,low,0.5,
22982,360462,1,1,2,0,99,3,1,1,36,1,high,1.0,
22983,360463,2,3,7,7,55,5,1,1,36,0,high,0.6666666666666666,
22984,360464,1,2,7,0,45,3,1,1,36,0,low,0.5,
22985,360466,1,2,7,0,30,1,1,1,36,0,low,0.5,
22986,360467,3,5,6,0,55,2,1,1,36,2,high,0.6,
22987,360468,1,10,7,3,55,1,1,1,36,0,low,0.1,
22988,360469,1,3,7,2,35,1,1,1,36,0,low,0.3333333333333333,
22989,360471,1,1,7,0,55,1,1,1,36,0,high,1.0,
22990,360472,1,2,5,1,55,1,1,1,36,0,low,0.5,
22991,360473,1,3,5,5,30,1,1,1,36,0,low,0.3333333333333333,
22992,360474,3,5,5,0,30,2,1,1,36,0,high,0.6,
22993,360476,1,1,7,0,40,5,1,1,36,1,high,1.0,
22994,360477,1,1,7,0,45,2,1,1,36,1,high,1.0,
22995,360478,1,2,5,0,99,1,1,1,36,0,low,0.5,
22996,360479,1,3,7,5,55,1,1,1,36,0,low,0.3333333333333333,
22997,360480,1,3,7,5,30,1,2,2,36,0,low,0.3333333333333333,
22998,360481,1,1,3,0,55,1,1,3,36,0,high,1.0,
22999,360482,1,2,7,0,45,3,2,2,36,1,low,0.5,
23000,360483,1,2,6,5,99,1,1,1,36,0,low,0.5,
23001,360484,1,1,6,0,55,5,1,1,36,1,high,1.0,
23002,360485,1,2,7,0,30,1,2,2,36,0,low,0.5,
23003,360486,1,2,7,0,99,3,2,2,36,2,low,0.5,
23004,360487,1,3,7,5,99,1,2,2,36,0,low,0.3333333333333333,
23005,360488,1,4,5,0,55,1,1,1,36,0,low,0.25,
23006,360489,1,2,6,2,99,1,1,1,36,0,low,0.5,
23007,360490,1,12,7,2,99,3,1,1,36,0,low,0.08333333333333333,
23008,360491,1,4,7,2,99,1,1,2,36,0,low,0.25,
23009,360492,1,2,6,3,55,1,1,1,36,0,low,0.5,
23010,360493,2,4,7,2,55,2,1,1,36,2,low,0.5,
23011,360494,1,1,7,0,55,2,1,1,36,0,high,1.0,
23012,360495,1,4,7,5,55,1,1,1,36,0,low,0.25,
23013,360496,1,2,7,7,30,5,1,1,36,1,low,0.5,
23014,360497,2,7,7,2,45,1,1,1,36,0,low,0.2857142857142857,
23015,360498,1,5,7,1,65,1,1,1,36,0,low,0.2,
23016,360499,1,2,7,5,55,1,1,1,36,0,low,0.5,
23017,360500,1,2,7,0,55,1,1,1,36,0,low,0.5,
23018,360501,1,6,5,0,55,3,1,1,36,0,low,0.16666666666666666,
23019,360502,1,1,6,0,30,3,1,1,36,1,high,1.0,
23020,360503,1,1,6,0,99,1,1,1,36,0,high,1.0,
23021,360504,1,2,5,5,55,1,1,1,36,0,low,0.5,
23022,360505,1,2,7,5,55,1,1,1,36,0,low,0.5,
23023,360506,1,2,6,0,99,3,2,2,36,0,low,0.5,
23024,360507,1,3,6,1,55,1,1,1,36,0,low,0.3333333333333333,
23025,360508,1,3,4,0,99,4,1,1,36,1,low,0.3333333333333333,
23026,360509,1,2,4,0,99,3,1,1,36,1,low,0.5,
23027,360510,1,2,7,5,55,1,1,1,36,0,low,0.5,
23028,360511,1,1,7,0,55,1,1,1,36,0,high,1.0,
23029,360512,1,5,7,5,55,1,1,1,36,0,low,0.2,
23030,360513,1,2,7,0,40,1,1,1,36,0,low,0.5,
23031,360514,1,2,7,0,30,1,1,1,36,0,low,0.5,
23032,360515,1,3,6,5,99,3,1,1,36,1,low,0.3333333333333333,
23033,360516,1,2,6,0,99,3,1,1,36,1,low,0.5,
23034,360517,1,2,3,0,99,3,1,1,36,1,low,0.5,
23035,360518,1,2,6,5,30,1,1,1,36,0,low,0.5,
23036,360519,1,5,6,2,99,4,1,2,36,2,low,0.2,
23037,360520,1,1,7,0,45,2,1,1,36,0,high,1.0,
23038,360521,1,1,7,0,65,1,1,1,36,0,high,1.0,
23039,360522,1,2,6,4,99,1,1,1,36,0,low,0.5,
23040,360523,1,1,8,0,30,5,1,9,36,0,high,1.0,
23041,360524,1,5,7,2,55,1,1,1,36,1,low,0.2,
23042,360525,1,2,6,9,99,1,1,1,36,0,low,0.5,
23043,360526,1,1,4,0,65,1,1,2,36,0,high,1.0,
23044,360527,1,3,4,1,99,1,2,2,36,0,low,0.3333333333333333,
23045,360528,1,5,7,1,45,3,1,1,36,0,low,0.2,
23046,360529,1,1,8,0,55,2,1,1,36,0,high,1.0,
23047,360530,1,2,8,0,55,2,1,1,36,1,low,0.5,
23048,360531,1,1,7,0,40,2,1,1,36,1,high,1.0,
23049,360532,1,2,8,0,55,2,1,1,36,1,low,0.5,
23050,360533,1,1,7,0,99,2,2,2,36,1,high,1.0,
23051,360534,1,2,7,0,30,3,1,1,36,0,low,0.5,
23052,360535,1,2,7,0,35,1,1,1,36,0,low,0.5,
23053,360536,1,5,7,2,55,1,1,1,36,1,low,0.2,
23054,360537,1,4,7,1,40,1,1,1,36,0,low,0.25,
23055,360538,1,1,8,0,30,1,1,1,36,0,high,1.0,
23056,360539,1,2,6,5,30,3,1,1,36,1,low,0.5,
23057,360540,1,5,8,5,40,1,1,1,36,0,low,0.2,
23058,360541,1,1,8,0,55,3,1,1,36,0,high,1.0,
23059,360542,1,4,8,0,45,3,1,1,36,1,low,0.25,
23060,360543,1,2,7,2,35,5,1,1,36,0,low,0.5,
23061,360544,1,2,8,5,55,1,1,1,36,0,low,0.5,
23062,360545,1,1,8,0,55,1,2,2,36,1,high,1.0,
23063,360546,1,2,8,0,55,1,1,5,36,0,low,0.5,
23064,360547,1,3,8,0,55,2,1,1,36,1,low,0.3333333333333333,
23065,360548,1,1,7,0,65,1,1,1,36,0,high,1.0,
23066,360549,1,3,7,0,30,3,1,1,36,1,low,0.3333333333333333,
23067,360550,1,2,6,0,99,3,1,2,36,0,low,0.5,
23068,360551,1,3,6,0,55,3,1,1,36,1,low,0.3333333333333333,
23069,360552,1,1,7,3,55,1,1,1,36,0,high,1.0,
23070,360553,1,2,8,5,55,1,1,1,36,0,low,0.5,
23071,360554,1,2,7,1,65,2,1,1,36,1,low,0.5,
23072,360555,1,3,8,5,45,1,1,1,36,0,low,0.3333333333333333,
23073,360556,1,2,7,5,55,1,1,1,36,0,low,0.5,
23074,360557,1,3,7,2,35,1,1,1,36,0,low,0.3333333333333333,
23075,360558,1,2,7,2,55,1,1,1,36,0,low,0.5,
23076,360559,1,4,4,0,55,2,5,2,36,0,low,0.25,
23077,360560,1,2,8,5,55,1,1,1,36,0,low,0.5,
23078,360561,1,3,7,2,55,1,1,1,36,0,low,0.3333333333333333,
23079,360562,1,1,8,0,45,3,1,1,36,1,high,1.0,
23080,360563,1,2,8,2,55,1,1,1,36,0,low,0.5,
23081,360564,1,1,7,0,99,3,1,1,36,1,high,1.0,
23082,360565,1,2,7,0,40,1,2,2,36,0,low,0.5,
23083,360566,1,1,8,0,65,1,1,1,36,0,high,1.0,
23084,360567,1,6,1,2,99,3,1,4,36,1,low,0.16666666666666666,
23085,360568,1,2,8,0,40,2,1,1,36,1,low,0.5,
23086,360569,1,1,6,0,45,1,1,1,36,0,high,1.0,
23087,360570,1,2,7,0,45,3,1,1,36,1,low,0.5,
23088,360571,2,2,7,0,30,3,1,2,36,2,high,1.0,
23089,360572,1,3,6,2,55,1,1,1,36,0,low,0.3333333333333333,
23090,360573,1,4,6,0,99,1,1,1,36,0,low,0.25,
23091,360574,1,6,8,5,40,1,1,1,36,0,low,0.16666666666666666,
23092,360575,1,2,8,5,40,1,1,1,36,0,low,0.5,
23093,360576,1,2,4,0,99,3,1,1,36,0,low,0.5,
23094,360577,1,2,6,5,99,3,1,1,36,1,low,0.5,
23095,360578,1,2,8,0,55,5,1,1,36,0,low,0.5,
23096,360579,1,2,8,0,30,1,1,1,36,0,low,0.5,
23097,360580,1,5,7,2,55,1,1,1,36,0,low,0.2,
23098,360581,1,4,8,8,55,1,1,1,36,1,low,0.25,
23099,360582,1,1,8,0,55,1,2,2,36,0,high,1.0,
23100,360583,1,3,2,0,55,3,1,1,36,0,low,0.3333333333333333,
23101,360584,1,1,8,0,30,2,1,1,36,1,high,1.0,
23102,360585,1,3,5,0,99,1,1,1,36,0,low,0.3333333333333333,
23103,360586,1,1,7,0,55,2,1,1,36,1,high,1.0,
23104,360587,2,5,8,2,55,1,1,1,36,0,low,0.4,
23105,360588,1,4,8,0,55,1,1,1,36,1,low,0.25,
23106,360589,1,1,8,0,55,1,1,1,36,1,high,1.0,
23107,360590,1,9,7,8,40,1,1,1,36,1,low,0.1111111111111111,
23108,360591,1,1,8,0,45,5,1,1,36,0,high,1.0,
23109,360592,1,2,4,0,99,1,1,1,36,0,low,0.5,
23110,360593,1,1,7,0,45,2,1,1,36,1,high,1.0,
23111,360594,1,1,6,0,99,1,1,1,36,0,high,1.0,
23112,360595,1,4,6,0,99,3,1,1,36,1,low,0.25,
23113,360596,1,4,6,1,99,1,1,1,36,0,low,0.25,
23114,360597,1,2,7,0,40,2,1,1,36,0,low,0.5,
23115,360598,1,3,7,0,99,2,1,1,36,0,low,0.3333333333333333,
23116,360599,1,1,8,0,40,5,2,2,36,0,high,1.0,
23117,360600,1,2,5,1,99,1,1,1,36,0,low,0.5,
23118,360601,1,2,8,0,30,1,1,1,36,0,low,0.5,
